ec5_uuid,created_at,uploaded_at,created_by,title,lat_1_Location,long_1_Location,accuracy_1_Location,UTM_Northing_1_Location,UTM_Easting_1_Location,UTM_Zone_1_Location,2_Tree_Number,3_PlantType,4_Tree_Species,5_Height,6_GBH,7_Bark_Photo,8_Leaf_Photo,9_Height_Photo,10_Health_of_the_tre,11_habitat_yesno,12_environmental_str
61849995-b7d5-40f5-87ad-81d7b0b0db70,2026-07-04T09:31:24.000Z,2026-07-04T09:53:37.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012838,73.821776,4,2213335,376754,43Q,41,"Tree ","Coconut tree",4,90,61849995-b7d5-40f5-87ad-81d7b0b0db70_1783157450.jpg,61849995-b7d5-40f5-87ad-81d7b0b0db70_1783157462.jpg,61849995-b7d5-40f5-87ad-81d7b0b0db70_1783157475.jpg,"Healthy ",No,"cutting "
736e9b65-e2fa-4d37-a2ea-ae826d9d424b,2026-07-04T09:26:50.000Z,2026-07-04T09:53:32.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012851,73.821686,5,2213337,376745,43Q,37,"Tree ",Coconut,13,108,736e9b65-e2fa-4d37-a2ea-ae826d9d424b_1783157111.jpg,736e9b65-e2fa-4d37-a2ea-ae826d9d424b_1783157121.jpg,736e9b65-e2fa-4d37-a2ea-ae826d9d424b_1783157178.jpg,"Healthy ",No,"cutting "
8fdfac49-7bfb-44c3-802e-e944bc902cec,2026-07-04T09:33:41.000Z,2026-07-04T09:53:29.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012864,73.82189,5,2213338,376766,43Q,45,"Tree ","Coconut tree",6,121,8fdfac49-7bfb-44c3-802e-e944bc902cec_1783157585.jpg,8fdfac49-7bfb-44c3-802e-e944bc902cec_1783157600.jpg,8fdfac49-7bfb-44c3-802e-e944bc902cec_1783157611.jpg,"Healthy ",No,"cutting "
8dac9bad-d68c-46f8-b4be-a03e54615934,2026-07-04T09:29:25.000Z,2026-07-04T09:53:24.000Z,pawarprashik78@gmail.com,"Moringo Cut",20.012836,73.821723,4,2213335,376749,43Q,40,"Tree ",Moringo,11,186,8dac9bad-d68c-46f8-b4be-a03e54615934_1783157304.jpg,8dac9bad-d68c-46f8-b4be-a03e54615934_1783157317.jpg,8dac9bad-d68c-46f8-b4be-a03e54615934_1783157341.jpg,Cut,No,"cutting "
7acb512b-92ff-4302-add3-b56fff4102b1,2026-07-04T09:36:22.000Z,2026-07-04T09:53:21.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012876,73.821922,4,2213339,376770,43Q,47,"Tree ","Coconut tree",4,90,7acb512b-92ff-4302-add3-b56fff4102b1_1783157680.jpg,7acb512b-92ff-4302-add3-b56fff4102b1_1783157733.jpg,7acb512b-92ff-4302-add3-b56fff4102b1_1783157770.jpg,"Healthy ",No,"cutting "
5ba62c7c-376e-4d9b-bfe8-6d809b16bd12,2026-07-04T09:31:16.000Z,2026-07-04T09:53:16.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012855,73.821749,5,2213337,376752,43Q,42,"Tree ",Moringo,14,226,5ba62c7c-376e-4d9b-bfe8-6d809b16bd12_1783157416.jpg,5ba62c7c-376e-4d9b-bfe8-6d809b16bd12_1783157448.jpg,5ba62c7c-376e-4d9b-bfe8-6d809b16bd12_1783157468.jpg,"Healthy ",Yes,"cutting "
b9ed318c-2c1c-4a01-a1d6-2c53e112886e,2026-07-04T09:39:06.000Z,2026-07-06T11:55:24.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012884,73.821987,4,2213340,376777,43Q,49,"Tree ","Rain tree",10,231,b9ed318c-2c1c-4a01-a1d6-2c53e112886e_1783157877.jpg,b9ed318c-2c1c-4a01-a1d6-2c53e112886e_1783157916.jpg,b9ed318c-2c1c-4a01-a1d6-2c53e112886e_1783157936.jpg,"Healthy ",No,"cutting "
ff463fb0-6ea1-4280-bbd2-e6f4353e8a2f,2026-07-04T09:33:10.000Z,2026-07-04T09:53:08.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012823,73.821854,4,2213333,376763,43Q,43,"Tree ",Moringo,11,142,ff463fb0-6ea1-4280-bbd2-e6f4353e8a2f_1783157556.jpg,ff463fb0-6ea1-4280-bbd2-e6f4353e8a2f_1783157565.jpg,ff463fb0-6ea1-4280-bbd2-e6f4353e8a2f_1783157582.jpg,"Healthy ",No,"cutting "
b39fe415-3a57-445c-b40b-ffe942144a3a,2026-07-04T09:41:04.000Z,2026-07-04T09:53:05.000Z,kishorsurwade20@gmail.com,"Coconut tree Healthy",20.012917,73.822083,4,2213344,376787,43Q,51,"Tree ","Coconut tree",6,105,b39fe415-3a57-445c-b40b-ffe942144a3a_1783158029.jpg,b39fe415-3a57-445c-b40b-ffe942144a3a_1783158040.jpg,b39fe415-3a57-445c-b40b-ffe942144a3a_1783158055.jpg,"Healthy ",No,"cutting "
2654feab-3bad-4233-8eef-35b5289a69a8,2026-07-04T09:35:33.000Z,2026-07-04T09:52:56.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012826,73.821841,4,2213334,376761,43Q,45,"Tree ",Moringo,13,140,2654feab-3bad-4233-8eef-35b5289a69a8_1783157685.jpg,2654feab-3bad-4233-8eef-35b5289a69a8_1783157700.jpg,2654feab-3bad-4233-8eef-35b5289a69a8_1783157726.jpg,"Healthy ",No,"cutting "
9714fcf7-156d-48ed-889d-604acc8ba232,2026-07-04T09:43:34.000Z,2026-07-04T09:52:50.000Z,kishorsurwade20@gmail.com,"Bamboo tree Healthy",20.012904,73.822113,4,2213342,376790,43Q,53,"Tree ","Bamboo tree",3,8,9714fcf7-156d-48ed-889d-604acc8ba232_1783158167.jpg,9714fcf7-156d-48ed-889d-604acc8ba232_1783158194.jpg,9714fcf7-156d-48ed-889d-604acc8ba232_1783158205.jpg,"Healthy ",No,"cutting "
0f10c70d-0cab-45e8-95fd-3307424abb13,2026-07-04T09:38:05.000Z,2026-07-04T09:52:47.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012887,73.821976,4,2213340,376775,43Q,48,"Tree ",Moringo,12,201,0f10c70d-0cab-45e8-95fd-3307424abb13_1783157844.jpg,0f10c70d-0cab-45e8-95fd-3307424abb13_1783157856.jpg,0f10c70d-0cab-45e8-95fd-3307424abb13_1783157875.jpg,"Healthy ",No,"cutting "
625d8365-ce2b-458a-84a5-56ab2267be38,2026-07-04T09:40:20.000Z,2026-07-04T09:52:38.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012888,73.822027,3,2213341,376781,43Q,50,"Tree ",Moringo,11,136,625d8365-ce2b-458a-84a5-56ab2267be38_1783157968.jpg,625d8365-ce2b-458a-84a5-56ab2267be38_1783157979.jpg,625d8365-ce2b-458a-84a5-56ab2267be38_1783158012.jpg,"Healthy ",No,"cutting "
e0f69663-1bae-4d3f-876e-236e246f9e5b,2026-07-04T09:45:03.000Z,2026-07-04T09:52:37.000Z,kishorsurwade20@gmail.com,"Bamboo tree Healthy",20.012912,73.822146,4,2213343,376793,43Q,55,"Tree ","Bamboo tree",4,11,e0f69663-1bae-4d3f-876e-236e246f9e5b_1783158269.jpg,e0f69663-1bae-4d3f-876e-236e246f9e5b_1783158283.jpg,e0f69663-1bae-4d3f-876e-236e246f9e5b_1783158294.jpg,"Healthy ",No,"cutting "
dc9a0e1b-b92f-4cfd-869e-9e32bca81afd,2026-07-04T09:42:32.000Z,2026-07-04T09:52:31.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012909,73.822158,5,2213343,376794,43Q,52,"Tree ",Moringo,168,168,dc9a0e1b-b92f-4cfd-869e-9e32bca81afd_1783158107.jpg,dc9a0e1b-b92f-4cfd-869e-9e32bca81afd_1783158122.jpg,dc9a0e1b-b92f-4cfd-869e-9e32bca81afd_1783158144.jpg,"Healthy ",No,"cutting "
5137b9b6-b3b3-44ca-b9ba-a5fcf45f0579,2026-07-04T09:46:45.000Z,2026-07-04T09:52:29.000Z,kishorsurwade20@gmail.com,"Bamboo tree Healthy",20.012974,73.822203,3,2213350,376799,43Q,57,"Tree ","Bamboo tree",3,9,5137b9b6-b3b3-44ca-b9ba-a5fcf45f0579_1783158363.jpg,5137b9b6-b3b3-44ca-b9ba-a5fcf45f0579_1783158377.jpg,5137b9b6-b3b3-44ca-b9ba-a5fcf45f0579_1783158392.jpg,"Healthy ",No,"cutting "
bba38ce6-1711-443a-9c06-000a7476dd28,2026-07-04T09:44:35.000Z,2026-07-04T09:52:22.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012746,73.822097,5,2213325,376788,43Q,54,"Tree ",Coconut,5,104,bba38ce6-1711-443a-9c06-000a7476dd28_1783158230.jpg,bba38ce6-1711-443a-9c06-000a7476dd28_1783158238.jpg,bba38ce6-1711-443a-9c06-000a7476dd28_1783158261.jpg,"Healthy ",No,"cutting "
1b79745f-ab82-4038-94e6-55dd196bda5c,2026-07-04T09:48:39.000Z,2026-07-04T09:52:19.000Z,kishorsurwade20@gmail.com,"Bamboo tree Healthy",20.012939,73.822203,4,2213346,376799,43Q,58,"Tree ","Bamboo tree",3,8,1b79745f-ab82-4038-94e6-55dd196bda5c_1783158487.jpg,1b79745f-ab82-4038-94e6-55dd196bda5c_1783158498.jpg,1b79745f-ab82-4038-94e6-55dd196bda5c_1783158510.jpg,"Healthy ",No,"cutting "
c18c6851-4813-42a5-9df8-58f62ffabb01,2026-07-04T09:46:36.000Z,2026-07-04T09:52:14.000Z,pawarprashik78@gmail.com,"Moringo Healthy",20.012888,73.822193,5,2213340,376798,43Q,56,"Tree ",Moringo,10,142,c18c6851-4813-42a5-9df8-58f62ffabb01_1783158350.jpg,c18c6851-4813-42a5-9df8-58f62ffabb01_1783158362.jpg,c18c6851-4813-42a5-9df8-58f62ffabb01_1783158387.jpg,"Healthy ",No,"cutting "
53ed536d-db55-44aa-83f7-2339703031f7,2026-07-04T09:51:24.000Z,2026-07-06T11:53:14.000Z,kishorsurwade20@gmail.com,"Rain tree Healthy",20.012914,73.822264,3,2213343,376806,43Q,60,"Tree ","Rain tree",11,226,53ed536d-db55-44aa-83f7-2339703031f7_1783158631.jpg,53ed536d-db55-44aa-83f7-2339703031f7_1783158655.jpg,53ed536d-db55-44aa-83f7-2339703031f7_1783158672.jpg,"Healthy ",No,"cutting "
815df827-3b06-4540-bb16-381c99ada4f2,2026-07-04T09:48:52.000Z,2026-07-04T09:52:05.000Z,pawarprashik78@gmail.com,"Coconut Healthy",20.012911,73.822222,5,2213343,376801,43Q,59,"Tree ",Coconut,9,103,815df827-3b06-4540-bb16-381c99ada4f2_1783158489.jpg,815df827-3b06-4540-bb16-381c99ada4f2_1783158503.jpg,815df827-3b06-4540-bb16-381c99ada4f2_1783158523.jpg,"Healthy ",No,"cutting "
